,bsd,date,endtime,id,name,starttime,street,town,url,zipcode,address,geocodestatus_try1,geocodestatus_try2,lat,long
1764,bayern,2016-09-27,20:00,6346,Grund- und Mittelschule,16:00,Hartackerstr. 23,VOHBURG a.d. Donau,"terminerinnerung.php?event_id=6346&&
              bsd=bayern&&
              date=2016-09-27&&
              start=16:00&&
              end=20:00&&
              name1=Grund-+und+Mittelschule&&
              name2=&&
              street=Hartackerstr.+23&&
              plz=85088&&
              town=VOHBURG+a.d.+Donau&&
              tort=71718",85088,"Hartackerstr. 23, 85088 VOHBURG a.d. Donau",1,0,48.7668016,11.6236811
1765,bayern,2016-09-27,20:00,6347,BRK-Haus,16:00,Berliner Allee 50 a,AUGSBURG-BERLINER ALLEE,"terminerinnerung.php?event_id=6347&&
              bsd=bayern&&
              date=2016-09-27&&
              start=16:00&&
              end=20:00&&
              name1=BRK-Haus&&
              name2=&&
              street=Berliner+Allee+50+a&&
              plz=86153&&
              town=AUGSBURG-BERLINER+ALLEE&&
              tort=60361",86153,"Berliner Allee 50 a, 86153 AUGSBURG-BERLINER ALLEE",1,0,48.36983285,10.9242393147
1766,bayern,2016-09-27,20:30,6348,Mittelschule,16:30,Bgm.-Huber-Str. 4,AINDLING,"terminerinnerung.php?event_id=6348&&
              bsd=bayern&&
              date=2016-09-27&&
              start=16:30&&
              end=20:30&&
              name1=Mittelschule&&
              name2=&&
              street=Bgm.-Huber-Str.+4&&
              plz=86447&&
              town=AINDLING&&
              tort=60103",86447,"Bgm.-Huber-Str. 4, 86447 AINDLING",1,0,48.5097378,10.9487886119
1767,bayern,2016-09-27,20:00,6349,Grund- und Mittelschule,16:30,Sportpark 1,GERMARINGEN,"terminerinnerung.php?event_id=6349&&
              bsd=bayern&&
              date=2016-09-27&&
              start=16:30&&
              end=20:00&&
              name1=Grund-+und+Mittelschule&&
              name2=&&
              street=Sportpark+1&&
              plz=87656&&
              town=GERMARINGEN&&
              tort=61020",87656,"Sportpark 1, 87656 GERMARINGEN",1,0,47.92095025,10.6690738855
1768,bayern,2016-09-27,20:30,6350,Volksschule,17:00,Marktstr. 23,DIRLEWANG,"terminerinnerung.php?event_id=6350&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:00&&
              end=20:30&&
              name1=Volksschule&&
              name2=&&
              street=Marktstr.+23&&
              plz=87742&&
              town=DIRLEWANG&&
              tort=61106",87742,"Marktstr. 23, 87742 DIRLEWANG",1,0,48.00100005,10.5000665907
1769,bawue,2016-09-27,19:30,9258,{},15:30,Im Längental 2,Schelklingen,"terminerinnerung.php?event_id=9258&&
              bsd=bawue&&
              date=2016-09-27&&
              start=15:30&&
              end=19:30&&
              name1=&&
              name2=Stadthalle&&
              street=Im+L%E4ngental+2&&
              plz=89601&&
              town=Schelklingen&&
              tort=8960111",89601,"Im Längental 2, 89601 Schelklingen",1,0,48.3773463,9.7340599
1770,bayern,2016-09-27,20:30,6351,Volksschule,17:00,Laffenauer Str. 14,HEIDECK,"terminerinnerung.php?event_id=6351&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:00&&
              end=20:30&&
              name1=Volksschule&&
              name2=&&
              street=Laffenauer+Str.+14&&
              plz=91180&&
              town=HEIDECK&&
              tort=20707",91180,"Laffenauer Str. 14, 91180 HEIDECK",1,0,49.1365185,11.1306443
1771,bayern,2016-09-27,20:00,6352,"Volksschule, Aula",17:00,Regensburger Str. 73,TEUBLITZ,"terminerinnerung.php?event_id=6352&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:00&&
              end=20:00&&
              name1=Volksschule%2C+Aula&&
              name2=&&
              street=Regensburger+Str.+73&&
              plz=93158&&
              town=TEUBLITZ&&
              tort=40616",93158,"Regensburger Str. 73, 93158 TEUBLITZ",1,0,49.22184165,12.0824348
1772,bayern,2016-09-27,20:00,6353,Grundschule,16:00,Schulstr. 9,PETTENREUTH,"terminerinnerung.php?event_id=6353&&
              bsd=bayern&&
              date=2016-09-27&&
              start=16:00&&
              end=20:00&&
              name1=Grundschule&&
              name2=&&
              street=Schulstr.+9&&
              plz=93170&&
              town=PETTENREUTH&&
              tort=40474",93170,"Schulstr. 9, 93170 PETTENREUTH",-99,0,,
1773,bayern,2016-09-27,20:00,6354,Grundschule,16:30,Julius-Sax-Str. 27,NEUSTADT/Donau,"terminerinnerung.php?event_id=6354&&
              bsd=bayern&&
              date=2016-09-27&&
              start=16:30&&
              end=20:00&&
              name1=Grundschule&&
              name2=&&
              street=Julius-Sax-Str.+27&&
              plz=93333&&
              town=NEUSTADT%2FDonau&&
              tort=50406",93333,"Julius-Sax-Str. 27, 93333 NEUSTADT/Donau",1,0,48.8082766,11.7658272
1774,bayern,2016-09-27,20:30,6355,Volksschule,17:00,Wunsiedler Str. 6,THIERSTEIN,"terminerinnerung.php?event_id=6355&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:00&&
              end=20:30&&
              name1=Volksschule&&
              name2=&&
              street=Wunsiedler+Str.+6&&
              plz=95199&&
              town=THIERSTEIN&&
              tort=30909",95199,"Wunsiedler Str. 6, 95199 THIERSTEIN",1,0,50.104184,12.1013414518
1775,bayern,2016-09-27,20:00,6356,Stadthalle,17:00,An der Reichen Ebrach 1,SCHLÜSSELFELD,"terminerinnerung.php?event_id=6356&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:00&&
              end=20:00&&
              name1=Stadthalle&&
              name2=&&
              street=An+der+Reichen+Ebrach+1&&
              plz=96132&&
              town=SCHL%DCSSELFELD&&
              tort=30115",96132,"An der Reichen Ebrach 1, 96132 SCHLÜSSELFELD",1,0,49.7571555,10.6146315367
1776,bayern,2016-09-27,20:00,6357,Festhalle,17:30,Laurenziweg,GÜNTERSLEBEN,"terminerinnerung.php?event_id=6357&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:30&&
              end=20:00&&
              name1=Festhalle&&
              name2=&&
              street=Laurenziweg&&
              plz=97261&&
              town=G%DCNTERSLEBEN&&
              tort=11004",97261,"Laurenziweg, 97261 GÜNTERSLEBEN",1,0,49.87339,9.9068551
1777,bayern,2016-09-27,20:30,6358,Grundschule,17:30,Schulstr. 5,RÖTTINGEN,"terminerinnerung.php?event_id=6358&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:30&&
              end=20:30&&
              name1=Grundschule&&
              name2=&&
              street=Schulstr.+5&&
              plz=97285&&
              town=R%D6TTINGEN&&
              tort=10916",97285,"Schulstr. 5, 97285 RÖTTINGEN",1,0,49.4928686,9.9387859
1778,bayern,2016-09-27,20:30,6359,Altmain Sporthalle Foyer,17:00,Hermasweg 1,GRAFENRHEINFELD,"terminerinnerung.php?event_id=6359&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:00&&
              end=20:30&&
              name1=Altmain+Sporthalle+Foyer&&
              name2=&&
              street=Hermasweg+1&&
              plz=97506&&
              town=GRAFENRHEINFELD&&
              tort=10809",97506,"Hermasweg 1, 97506 GRAFENRHEINFELD",1,0,50.0060715,10.2011243886
1779,bayern,2016-09-27,20:30,6360,Haus des Gastes,17:30,Elfenweg 6,Waltershausen,"terminerinnerung.php?event_id=6360&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:30&&
              end=20:30&&
              name1=Haus+des+Gastes&&
              name2=&&
              street=Elfenweg+6&&
              plz=97633&&
              town=Waltershausen&&
              tort=10713",97633,"Elfenweg 6, 97633 Waltershausen",1,0,50.3385759,10.3873873
1780,bayern,2016-09-27,20:30,6361,Grundschule,17:00,Schulstraße 8,URSPRINGEN,"terminerinnerung.php?event_id=6361&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:00&&
              end=20:30&&
              name1=Grundschule&&
              name2=&&
              street=Schulstra%DFe+8&&
              plz=97857&&
              town=URSPRINGEN&&
              tort=10531",97857,"Schulstraße 8, 97857 URSPRINGEN",1,0,49.9047727,9.671719
1781,bayern,2016-09-27,20:30,6362,Verbandsschule Faulbach,17:30,Speckspitze 12 a,FAULBACH,"terminerinnerung.php?event_id=6362&&
              bsd=bayern&&
              date=2016-09-27&&
              start=17:30&&
              end=20:30&&
              name1=Verbandsschule+Faulbach&&
              name2=&&
              street=Speckspitze+12+a&&
              plz=97906&&
              town=FAULBACH&&
              tort=10609",97906,"Speckspitze 12 a, 97906 FAULBACH",-99,0,,
1782,bawue,2016-09-27,19:30,9255,{},14:00,Vitry-Allee  7,Tauberbischofsheim,"terminerinnerung.php?event_id=9255&&
              bsd=bawue&&
              date=2016-09-27&&
              start=14:00&&
              end=19:30&&
              name1=&&
              name2=Stadthalle&&
              street=Vitry-Allee++7&&
              plz=97941&&
              town=Tauberbischofsheim&&
              tort=9794111",97941,"Vitry-Allee  7, 97941 Tauberbischofsheim",1,0,49.6209417,9.66604517803
1783,ns,2016-09-27,19:30,943,"Dorfgemeinschaftshaus ""Langer Bau""",16:30,Schloßberg 1,Meiningen,"terminerinnerung.php?event_id=943&&
              bsd=ns&&
              date=2016-09-27&&
              start=16:30&&
              end=19:30&&
              name1=Dorfgemeinschaftshaus+%22Langer+Bau%22&&
              name2=&&
              street=Schlo%DFberg+1&&
              plz=98617&&
              town=Meiningen&&
              tort=7350",98617,"Schloßberg 1, 98617 Meiningen",1,0,50.55928455,10.3875397
1784,ns,2016-09-27,19:00,923,Rentnertreff,16:00,Straße der Einheit 80,Klettbach,"terminerinnerung.php?event_id=923&&
              bsd=ns&&
              date=2016-09-27&&
              start=16:00&&
              end=19:00&&
              name1=Rentnertreff&&
              name2=&&
              street=Stra%DFe+der+Einheit+80&&
              plz=99102&&
              town=Klettbach&&
              tort=5673",99102,"Straße der Einheit 80, 99102 Klettbach",1,0,50.9133669,11.1509694
1785,ns,2016-09-27,19:00,928,"Kita ""Haus Kunterbunt"" d. Vereins Kiso e",16:00,Kreuzgasse 20a,Herbsleben,"terminerinnerung.php?event_id=928&&
              bsd=ns&&
              date=2016-09-27&&
              start=16:00&&
              end=19:00&&
              name1=Kita+%22Haus+Kunterbunt%22+d.+Vereins+Kiso+e&&
              name2=&&
              street=Kreuzgasse+20a&&
              plz=99955&&
              town=Herbsleben&&
              tort=5637",99955,"Kreuzgasse 20a, 99955 Herbsleben",-99,0,,
1786,ost,2016-09-28,19:00,7651,INSTITUT DRESDEN,12:00,Blasewitzer Str. 68/70,Dresden,"terminerinnerung.php?event_id=7651&&
              bsd=ost&&
              date=2016-09-28&&
              start=12:00&&
              end=19:00&&
              name1=INSTITUT+DRESDEN&&
              name2=&&
              street=Blasewitzer+Str.+68%2F70&&
              plz=01307&&
              town=Dresden&&
              tort=8019X",01307,"Blasewitzer Str. 68/70, 01307 Dresden",1,0,51.0529522,13.7800831
1787,ost,2016-09-28,18:30,7649,NÜNCHRITZ WACKER SPORTHALLE,15:00,Am Platz der Befreiung,Nünchritz,"terminerinnerung.php?event_id=7649&&
              bsd=ost&&
              date=2016-09-28&&
              start=15:00&&
              end=18:30&&
              name1=N%DCNCHRITZ+WACKER+SPORTHALLE&&
              name2=&&
              street=Am+Platz+der+Befreiung&&
              plz=01612&&
              town=N%FCnchritz&&
              tort=8403C",01612,"Am Platz der Befreiung, 01612 Nünchritz",-99,0,,
1788,ost,2016-09-28,18:30,7652,MEIßEN SENIOR.-PARK carpe diem,15:00,Dresdner Straße 34,Meißen,"terminerinnerung.php?event_id=7652&&
              bsd=ost&&
              date=2016-09-28&&
              start=15:00&&
              end=18:30&&
              name1=MEI%DFEN+SENIOR.-PARK+carpe+diem&&
              name2=&&
              street=Dresdner+Stra%DFe+34&&
              plz=01662&&
              town=Mei%DFen&&
              tort=825AX",01662,"Dresdner Straße 34, 01662 Meißen",1,0,51.1583742,13.4824938645
1789,ost,2016-09-28,19:30,7648,NEUKIRCH LESSING-GRUNDSCHULE,15:30,Hauptstraße 24,Neukirch /Lausitz,"terminerinnerung.php?event_id=7648&&
              bsd=ost&&
              date=2016-09-28&&
              start=15:30&&
              end=19:30&&
              name1=NEUKIRCH+LESSING-GRUNDSCHULE&&
              name2=&&
              street=Hauptstra%DFe+24&&
              plz=01904&&
              town=Neukirch+%2FLausitz&&
              tort=8505C",01904,"Hauptstraße 24, 01904 Neukirch /Lausitz",1,0,51.09428125,14.3154616761
1790,ost,2016-09-28,19:30,7647,Bildungszentrum Oberland,15:00,"NEUGERSDORF, Hauptstraße 59",Neugersdorf,"terminerinnerung.php?event_id=7647&&
              bsd=ost&&
              date=2016-09-28&&
              start=15:00&&
              end=19:30&&
              name1=Bildungszentrum+Oberland&&
              name2=&&
              street=NEUGERSDORF%2C+Hauptstra%DFe+59&&
              plz=02727&&
              town=Neugersdorf&&
              tort=8706A",02727,"NEUGERSDORF, Hauptstraße 59, 02727 Neugersdorf",1,0,50.9827028,14.6124494
1791,ost,2016-09-28,19:00,7646,GÖRLITZ BLUTSPENDEZENTRUM,13:00,Zeppelinstraße 43,Görlitz,"terminerinnerung.php?event_id=7646&&
              bsd=ost&&
              date=2016-09-28&&
              start=13:00&&
              end=19:00&&
              name1=G%D6RLITZ+BLUTSPENDEZENTRUM&&
              name2=&&
              street=Zeppelinstra%DFe+43&&
              plz=02828&&
              town=G%F6rlitz&&
              tort=8900X",02828,"Zeppelinstraße 43, 02828 Görlitz",1,0,51.159827,14.9735662
1792,ost,2016-09-28,19:00,8174,DRK-Blutspendedienst,15:00,Thiemstr. 105,Cottbus,"terminerinnerung.php?event_id=8174&&
              bsd=ost&&
              date=2016-09-28&&
              start=15:00&&
              end=19:00&&
              name1=DRK-Blutspendedienst&&
              name2=&&
              street=Thiemstr.+105&&
              plz=03050&&
              town=Cottbus&&
              tort=19000",03050,"Thiemstr. 105, 03050 Cottbus",1,0,51.74183975,14.3244593596
1793,ost,2016-09-28,19:00,7024,Alte Dorfschule,15:30,Schulstr. 6,Welzow,"terminerinnerung.php?event_id=7024&&
              bsd=ost&&
              date=2016-09-28&&
              start=15:30&&
              end=19:00&&
              name1=Alte+Dorfschule&&
              name2=&&
              street=Schulstr.+6&&
              plz=03119&&
              town=Welzow&&
              tort=17502",03119,"Schulstr. 6, 03119 Welzow",1,0,51.5707668,14.1766178
1794,ost,2016-09-28,18:00,8107,Dialysezentrum(am Krankenh),14:00,Zum Fichteplatz 2,Finsterwalde,"terminerinnerung.php?event_id=8107&&
              bsd=ost&&
              date=2016-09-28&&
              start=14:00&&
              end=18:00&&
              name1=Dialysezentrum%28am+Krankenh%29&&
              name2=&&
              street=Zum+Fichteplatz+2&&
              plz=03238&&
              town=Finsterwalde&&
              tort=15004",03238,"Zum Fichteplatz 2, 03238 Finsterwalde",1,0,51.6367745,13.6967011
